last_name,first_name,davenport_id,mlb_id,retrosheet_id,lahman_id,bbref_id,bats,throws
Prothro,Doc,PROTHRO18930716A,120780,protd101,prothdo01,prothdo01,R,R
Prough,Bill,PROUGH18871128A,120781,proub101,prougbi01,prougbi01,R,R
Prudhomme,Augie,PRUDHOMME19021120A,120782,pruda101,prudhau01,prudhau01,R,R
Pruess,Earl,PRUESS18950402A,120783,pruee101,pruesea01,pruesea01,R,R
Pruett,Hub,PRUETT19000901A,120784,prueh101,pruethu01,pruethu01,L,L
Pruett,Jim,PRUETT19171216A,120785,pruej101,pruetji01,pruetji01,R,R
Pruitt,Ron,PRUITT19511021A,120787,pruir101,pruitro01,pruitro01,R,R
Pruiett,Tex,PRUIETT18830410A,120786,pruit101,pruiete01,pruiete01,L,R
Pryor,Greg,PRYOR19491002A,120788,pryog001,pryorgr01,pryorgr01,R,R
Pryor,Stephen,PRYOR19890723A,543668,pryos001,pryorst01,pryorst01,R,R
Puccinelli,George,PUCCINELL19070622A,120789,puccg101,puccige01,puccige01,R,R
Puckett,Kirby,PUCKETT19610000A,120790,puckk001,puckeki01,puckeki01,R,R
Puckett,Troy,PUCKETT18891210A,120791,puckt101,pucketr01,pucketr01,L,R
Puente,Miguel,PUENTE19480508A,120792,puenm101,puentmi01,puentmi01,R,R
Puffer,Brandon,PUFFER19751005A,407836,puffb001,puffebr01,puffebr01,R,R
Pugh,Tim,PUGH19670126A,120793,pught001,pughti01,pughti01,R,R
Puhl,John,PUHL18760110A,120794,puhlj101,puhljo01,puhljo01,,
Puhl,Terry,PUHL19560708A,120795,puhlt001,puhlte01,puhlte01,L,R
Puig,Rich,PUIG19530316A,120796,puigr101,puigri01,puigri01,L,R
Puig,Yasiel,PUIG19901207A,624577,puigy001,puigya01,puigya01,R,R
Pujols,Albert,PUJOLS19800116A,405395,pujoa001,pujolal01,pujolal01,R,R
Pujols,Luis,PUJOLS19551118A,120797,pujol001,pujollu01,pujollu01,R,R
Puleo,Charlie,PULEO19550207A,120798,pulec001,puleoch01,puleoch01,R,R
Pulido,Alfonso,PULIDO19570123A,120799,pulia001,pulidal01,pulidal01,L,L
Pulido,Carlos,PULIDO19710805A,120800,pulic001,pulidca01,pulidca01,L,L
Pulliam,Harvey,PULLIAM19671020A,120801,pullh001,pulliha01,pulliha01,R,R
Pulsipher,Bill,PULSIPHER19731009A,120802,pulsb001,pulsibi01,pulsibi01,L,L
Pumpelly,Spencer,PUMPELLY18930411A,120803,pumps101,pumpesp01,pumpesp01,,R
Punto,Nick,PUNTO19771108A,346857,puntn001,puntoni01,puntoni01,B,R
Purcell,Blondie,PURCELL00000000A,120804,purcb101,purcebl01,purcebl01,R,R
Purcey,David,PURCEY19820422A,453515,purcd001,purceda01,purceda01,L,L
Purdin,John,PURDIN19420716A,120805,purdj101,purdijo01,purdijo01,R,R
Purdy,Pid,PURDY19040615A,120806,purdp101,purdypi01,purdypi01,L,R
Purkey,Bob,PURKEY19290714A,120807,purkb101,purkebo01,purkebo01,R,R
Purnell,Jesse,PURNELL18810511A,120808,purnj101,purneje01,purneje01,L,R
Purner,Oscar,PURNER18730000A,120809,purno101,purneos01,purneos01,,
Purtell,Billy,PURTELL18860106A,120810,purtb101,purtebi01,purtebi01,R,R
Putkonen,Luke,PUTKONEN19860510A,446367,putkl001,putkolu01,putkolu01,R,R
Putman,Ed,PUTMAN19530925A,120811,putme101,putmaed01,putmaed01,R,R
Putnam,Danny,PUTNAM19820917A,456035,putnd001,putnada01,putnada01,L,L
Putnam,Pat,PUTNAM19531203A,120812,putnp001,putnapa01,putnapa01,L,R
Putnam,Zach,PUTNAM19870703A,474029,putnz001,putnaza01,putnaza01,R,R
Puttmann,Ambrose,PUTTMANN18800909A,120813,putta101,puttmam01,puttmam01,,L
Putz,J.J.,PUTZ19770222A,407816,putzj001,putzjj01,putzjj01,R,R
Pyburn,Jim,PYBURN19321101A,120814,pybuj101,pyburji01,pyburji01,R,R
Pye,Eddie,PYE19670000A,120815,pye-e001,pyeed01,pyeed01,R,R
Pyecha,John,PYECHA19311125A,120816,pyecj101,pyechjo01,pyechjo01,R,R
Pyle,Ewald,PYLE19100827A,120819,pylee101,pyleew01,pyleew01,L,L
Pyle,Harlan,PYLE19051129A,120817,pyleh101,pyleha01,pyleha01,R,R
Pyle,Shadow,PYLE18611129A,120818,pyles101,pylesh01,pylesh01,,L
Pytlak,Frankie,PYTLAK19080730A,120820,pytlf101,pytlafr01,pytlafr01,R,R
Pyznarski,Tim,PYZNARSKI19600204A,120821,pyznt001,pyznati01,pyznati01,R,R
Quackenbush,Kevin,QUACKENBU19881128A,534812,quack001,quackke01,quackke01,R,R
Quade,Mike,QUADE19570312B,433641,quadm801,quademi99,quademi99,R,R
Qualls,Chad,QUALLS19780817A,430589,qualc001,quallch01,quallch01,R,R
Qualls,Jim,QUALLS19461009A,120822,qualj101,quallji01,quallji01,B,R
Qualters,Tom,QUALTERS19350401A,120823,qualt101,qualtto01,qualtto01,R,R
Quantrill,Paul,QUANTRILL19681103A,120824,quanp001,quantpa01,quantpa01,L,R
Quarles,Bill,QUARLES18690000A,120825,quarb101,quarlbi01,quarlbi01,,
Queen,Billy,QUEEN19281128A,120828,queeb101,queenbi01,queenbi01,R,R
Queen,Mel,QUEEN19180304A,120827,queem101,queenme01,queenme01,R,R
Queen,Mel,QUEEN19420326A,120826,queem102,queenme02,queenme02,L,R
Quellich,George,QUELLICH19060210A,120829,quelg101,quellge01,quellge01,R,R
Quentin,Carlos,QUENTIN19820828A,435041,quenc001,quentca01,quentca01,R,R
Quest,Joe,QUEST18521116A,120830,quesj101,questjo01,questjo01,R,R
Quevedo,Ruben,QUEVEDO19790105A,275935,quevr001,queveru01,queveru01,R,R
Quick,Eddie,QUICK18820000A,120831,quice101,quicked01,quicked01,,R
Quick,Hal,QUICK19171004A,120832,quich101,quickha01,quickha01,R,R
Quilici,Frank,QUILICI19390511A,120833,quilf101,quilifr01,quilifr01,R,R
Quillen,Lee,QUILLEN18820505A,120834,quill101,quillle01,quillle01,R,R
Quintana,Carlos,QUINTANA19660000A,120852,quinc001,quintca01,quintca01,R,R
Quinlan,Finners,QUINLAN18871021A,120837,quinf101,quinlfi01,quinlfi01,L,L
Quinlan,Frank,QUINLAN18690309A,120836,quinf102,quinlfr01,quinlfr01,,
Quinn,Frank,QUINN18760824A,120840,quinf103,quinnfr01,quinnfr01,,
Quinn,Frank,QUINN19271127A,120841,quinf104,quinnfr02,quinnfr02,R,R
Quintero,Humberto,QUINTERO19790802A,279827,quinh001,quinthu01,quinthu01,R,R
Quintana,Jose,QUINTANA19890124A,500779,quinj001,quintjo01,quintjo01,R,L
Quinn,Jack,QUINN18830705A,120843,quinj102,quinnja01,quinnja01,R,R
Quinn,Joe,QUINN18641225A,120845,quinj103,quinnjo02,quinnjo02,R,R
Quinn,John,QUINN18850912A,120842,quinj104,quinnjo03,quinnjo03,R,R
Quinones,Luis,QUINONES19620000A,120850,quinl001,quinolu01,quinolu01,B,R
Quintana,Luis,QUINTANA19511225A,120853,quinl101,quintlu01,quintlu01,L,L
Quinn,Mark,QUINN19740521A,240494,quinm001,quinnma01,quinnma01,R,R
Quinton,Marshall,QUINTON18520000A,120854,quinm101,quintma01,quintma01,,
Quintanilla,Omar,QUINTANIL19811024A,435560,quino001,quintom01,quintom01,L,R
Quinn,Joe,QUINN00000000B,120846,quinp101,quinnjo01,quinnjo01,,
Quinn,"",QUINN00000000A,120847,quinp102,quinnpa01,quinnpa01,,
Quinn,Joe,QUINN18490800A,120844,quinp103,quinnpa02,quinnpa02,,
Quinn,Paddy,QUINN00000000C,"",quinp103,quinnpa02,quinnpa02,,
Quinones,Rey,QUINONES19631111A,120851,quinr001,quinore01,quinore01,R,R
Quinlan,Robb,QUINLAN19770317A,425477,quinr002,quinlro01,quinlro01,R,R
Quinlan,Tom,QUINLAN19680327A,120838,quint001,quinlto01,quinlto01,R,R
Quinn,Tom,QUINN18640425A,120848,quint101,quinnto01,quinnto01,R,R
Quinn,Tad,QUINN18820921A,120839,quint102,quinnta01,quinnta01,,R
Quinlan,"",QUINLAN18490000A,120835,quinu101,quinl01,quinl01,,
Quinn,Wimpy,QUINN19180512A,120849,quinw101,quinnwi01,quinnwi01,R,R
Quirk,Art,QUIRK19380411A,120856,quira101,quirkar01,quirkar01,R,L
Quiroz,Guillermo,QUIROZ19811129A,425565,quirg001,quirogu01,quirogu01,R,R
Quirk,Jamie,QUIRK19541022A,120857,quirj001,quirkja01,quirkja01,L,R
Quirico,Rafael,QUIRICO19700000A,120855,quirr001,quirira01,quirira01,L,L
Quisenberry,Dan,QUISENBER19530207A,120858,quisd001,quiseda01,quiseda01,R,R
Raabe,Brian,RAABE19671105A,120859,raabb001,raabebr01,raabebr01,R,R
Rabb,John,RABB19600623A,120860,rabbj001,rabbjo01,rabbjo01,R,R
Rabbitt,Joe,RABBITT19000116A,120861,rabbj101,rabbijo01,rabbijo01,L,R
Rabe,Charlie,RABE19320506A,120862,rabec101,rabech01,rabech01,L,L
Rabe,Josh,RABE19781015A,435404,rabej001,rabejo01,rabejo01,R,R
Rabelo,Mike,RABELO19800117A,430958,rabem001,rabelmi01,rabelmi01,B,R
Raburn,Ryan,RABURN19810417A,430605,rabur001,raburry01,raburry01,R,R
Rachunok,Steve,RACHUNOK19161205A,120863,rachs101,rachust01,rachust01,R,R
Rackley,Marv,RACKLEY19210725A,120864,rackm101,racklma01,racklma01,L,L
Raczka,Mike,RACZKA19630000A,120865,raczm001,raczkmi01,raczkmi01,L,L
Radatz,Dick,RADATZ19370402A,120866,radad101,radatdi01,radatdi01,R,R
Radbourn,Charley,RADBOURN18541211A,120867,radbc101,radboch01,radboch01,R,R
Radbourn,George,RADBOURN18560408A,120868,radbg101,radboge01,radboge01,,
Radcliffe,John,RADCLIFF18480629A,120869,radcj101,radcljo01,radcljo01,,
Radcliff,Rip,RADCLIFF19060119A,120870,radcr101,radclri01,radclri01,L,L
Rader,Dave,RADER19481226A,120872,raded101,raderda01,raderda01,L,R
Rader,Drew,RADER19010514A,120875,raded102,raderdr01,raderdr01,R,L
Rader,Doug,RADER19440730A,120874,raded103,raderdo02,raderdo02,R,R
Rader,Don,RADER18930905A,120873,raded104,raderdo01,raderdo01,L,R
Radebaugh,Roy,RADEBAUGH18840222A,120871,rader101,radebro01,radebro01,R,R
Radford,Paul,RADFORD18611014A,120876,radfp101,radfopa01,radfopa01,R,R
Radinsky,Scott,RADINSKY19680303A,120877,radis001,radinsc01,radinsc01,L,L
Radke,Brad,RADKE19721027A,120878,radkb001,radkebr01,radkebr01,R,R
Radlosky,Rob,RADLOSKY19740107A,218094,radlr001,radloro01,radloro01,R,R
Radmanovich,Ryan,RADMANOVI19710809A,132062,radmr001,radmary01,radmary01,L,R
Radtke,Jack,RADTKE19130414A,120879,radtj101,radtkja01,radtkja01,B,R
Raether,Hal,RAETHER19321010A,120880,raeth101,raethha01,raethha01,R,R
Raffo,Al,RAFFO19411127A,120882,raffa101,raffoal01,raffoal01,R,R
Raffensberger,Ken,RAFFENSBE19170808A,120881,raffk101,raffeke01,raffeke01,R,L
Rafter,Jack,RAFTER18750220A,120883,raftj101,rafteja01,rafteja01,R,R
Raftery,Tom,RAFTERY18811005A,120884,raftt101,rafteto01,rafteto01,R,R
Ragan,Pat,RAGAN18881115A,120885,ragap101,raganpa01,raganpa01,R,R
Raggio,Brady,RAGGIO19720917A,120886,raggb001,raggibr01,raggibr01,R,R
Ragland,Frank,RAGLAND19040526A,120887,raglf101,raglafr01,raglafr01,R,R
Ragland,Tom,RAGLAND19460616A,120888,raglt101,raglato01,raglato01,R,R
Raich,Eric,RAICH19511101A,120889,raice101,raicher01,raicher01,R,R
Rainey,Chuck,RAINEY19540714A,120892,rainc001,rainech01,rainech01,R,R
Rainey,John,RAINEY18640726A,120893,rainj101,rainejo01,rainejo01,L,R
Raines,Larry,RAINES19300309A,120890,rainl101,rainela01,rainela01,R,R
Rain,Steve,RAIN19750602A,219494,rains001,rainst01,rainst01,R,R
Raines,Tim,RAINES19590916A,120891,raint001,raineti01,raineti01,B,R
Raines,Tim,RAINES19790831A,406428,raint002,raineti02,raineti02,R,R
Rajsich,Dave,RAJSICH19510928A,120894,rajsd101,rajsida01,rajsida01,L,L
Rajsich,Gary,RAJSICH19541028A,120895,rajsg001,rajsiga01,rajsiga01,L,L
Rakers,Aaron,RAKERS19770122A,433258,rakea001,rakeraa01,rakeraa01,R,R
Rakers,Jason,RAKERS19730629A,132680,rakej001,rakerja01,rakerja01,R,R
Rakow,Ed,RAKOW19360530A,120896,rakoe101,rakowed01,rakowed01,B,R
Raley,Brooks,RALEY19880629A,548384,raleb001,raleybr01,raleybr01,L,L
Raleigh,John,RALEIGH18900421A,120897,ralej101,raleijo01,raleijo01,R,L
Ralston,Doc,RALSTON18850803A,120898,ralsd101,ralstdo01,ralstdo01,R,R
Ramazzotti,Bob,RAMAZZOTT19170116A,120899,ramab101,ramazbo01,ramazbo01,R,R
Rambo,Pete,RAMBO19061101A,120901,rambp101,rambope01,rambope01,R,R
Rambert,Pep,RAMBERT19160801A,120900,rambp102,rambepe01,rambepe01,R,R
Ramirez,Aramis,RAMIREZ19780625A,133380,ramia001,ramirar01,ramirar01,R,R
Ramirez,Alex,RAMIREZ19741003A,150352,ramia002,ramiral02,ramiral02,R,R
Ramirez,Alexei,RAMIREZcubaA01,493351,ramia003,ramiral03,ramiral03,R,R
Ramirez,Allan,RAMIREZ19570501A,120902,ramia101,ramiral01,ramiral01,R,R
Ramirez,Erasmo,RAMIREZ19760429A,285063,ramie001,ramirer01,ramirer01,L,L
Ramirez,Elizardo,RAMIREZ19830128A,430579,ramie002,ramirel01,ramirel01,B,R
Ramirez,Edwar,RAMIREZ19810328A,469735,ramie003,ramired01,ramired01,R,R
Ramirez,Erasmo,RAMIREZ19900502A,541640,ramie004,ramirer02,ramirer02,R,R
Ramirez,Elvin,RAMIREZ19871010A,468517,ramie005,ramirel02,ramirel02,R,R
Ramirez,Hector,RAMIREZ19711215A,150082,ramih001,ramirhe01,ramirhe01,R,R
Ramirez,Horacio,RAMIREZ19791124A,400141,ramih002,ramirho01,ramirho01,L,L
Ramirez,Hanley,RAMIREZ19831223A,434670,ramih003,ramirha01,ramirha01,R,R
Ramirez,Julio,RAMIREZ19770810A,150369,ramij001,ramirju01,ramirju02,R,R
Ramirez,J.C.,RAMIREZ19880816A,500724,ramij002,ramirjc01,ramirjc01,R,R
Ramirez,Jose,RAMIREZ19920917A,608070,ramij003,ramirjo01,ramirjo01,B,R
Ramirez,Jose,RAMIREZ19900121A,542432,ramij004,ramirjo02,ramirjo02,R,R
Ramirez,Mario,RAMIREZ19570912A,120904,ramim001,ramirma01,ramirma01,R,R
Ramirez,Manny,RAMIREZ19720530A,120903,ramim002,ramirma02,ramirma02,R,R
Ramirez,Max,RAMIREZ19841011A,445615,ramim003,ramirma03,ramirma03,R,R
Ramirez,Milt,RAMIREZ19500402A,120905,ramim101,ramirmi01,ramirmi01,R,R
Ramirez,Neil,RAMIREZ19890525A,519166,ramin001,ramirne01,ramirne01,R,R
Ramirez,Orlando,RAMIREZ19511218A,120906,ramio101,ramiror01,ramiror01,R,R
Ramirez,Rafael,RAMIREZ19590000A,120907,ramir001,ramirra01,ramirra01,R,R
Ramirez,Roberto,RAMIREZ19720817A,133381,ramir002,ramirro01,ramirro01,L,L
Ramirez,Ramon,RAMIREZ19810831A,430673,ramir003,ramirra02,ramirra02,R,R
Ramirez,Ramon A.,RAMIREZ19820916A,459371,ramir004,ramirra03,ramirra03,R,R
Ramirez,Santiago,RAMIREZ19780815A,425537,ramis001,ramirsa01,ramirsa01,R,R
Ramirez,Wilkin,RAMIREZ19851025A,457133,ramiw001,ramirwi01,ramirwi01,R,R
Ramos,A.J.,RAMOS19860920A,573109,ramoa001,ramosaj01,ramosaj01,R,R
Ramos,Cesar,RAMOS19840622A,459987,ramoc001,ramosce01,ramosce01,L,L
Ramos,Chucho,RAMOS19180412A,120910,ramoc101,ramosch01,ramosch01,R,L
Ramos,Domingo,RAMOS19580329A,120908,ramod001,ramosdo01,ramosdo01,R,R
Ramos,Edgar,RAMOS19750306A,120909,ramoe001,ramosed01,ramosed01,R,R
Ramos,John,RAMOS19660000A,120911,ramoj001,ramosjo01,ramosjo01,R,R
Ramos,Ken,RAMOS19670606A,120912,ramok001,ramoske01,ramoske01,L,L
Ramos,Mario,RAMOS19771019A,407398,ramom001,ramosma01,ramosma01,L,L
Ramos,Pedro,RAMOS19350428A,120913,ramop101,ramospe01,ramospe01,B,R
Ramos,Bobby,RAMOS19551105A,120914,ramor001,ramosbo01,ramosbo01,R,R
Ramos,Wilson,RAMOS19870810A,467092,ramow001,ramoswi01,ramoswi01,R,R
Ramsey,Bill,RAMSEY19201020A,120920,ramsb101,ramsebi01,ramsebi01,R,R
Ramsey,Fernando,RAMSEY19660000A,120916,ramsf001,ramsefe01,ramsefe01,R,R
Ramsey,Mike,RAMSEY19540329A,120918,ramsm001,ramsemi01,ramsemi01,B,R
Ramsey,Mike,RAMSEY19600708A,120917,ramsm002,ramsemi02,ramsemi02,B,L
Ramsay,Robert,RAMSAY19731203A,150171,ramsr001,ramsaro01,ramsaro01,L,L
Ramsey,Toad,RAMSEY18640808A,120919,ramst101,ramseto01,ramseto01,R,L
Ramsdell,Willie,RAMSDELL19160404A,120915,ramsw101,ramsdwi01,ramsdwi01,R,R
Ranaudo,Anthony,RANAUDO19890909A,519168,ranaa001,ranauan01,ranauan01,R,R
Randall,Bob,RANDALL19480610A,120925,randb101,randabo01,randabo01,R,R
Rand,Dick,RAND19310307A,120921,randd101,randdi01,randdi01,R,R
Randall,Sap,RANDALL19600819A,120923,randj001,randasa01,randasa01,B,R
Randa,Joe,RANDA19691218A,120922,randj002,randajo01,randajo01,R,R
Randle,Len,RANDLE19490212A,120926,randl101,randlle01,randlle01,B,R
Randall,Newt,RANDALL18800203A,120924,randn101,randane01,randane01,L,R
Randolph,Stephen,RANDOLPH19740501A,150159,rands001,randost01,randost01,L,L
Randall,Scott,RANDALL19751029A,150054,rands002,randasc01,randasc01,R,R
Randolph,Willie,RANDOLPH19540706A,120927,randw001,randowi01,randowi01,R,R
Ranew,Merritt,RANEW19380510A,120928,ranem101,ranewme01,ranewme01,L,R
Raney,Ribs,RANEY19230216A,120929,raner101,raneyri01,raneyri01,R,R
Ransom,Cody,RANSOM19760217A,285068,ransc001,ransoco01,ransoco01,R,R
Ransom,Jeff,RANSOM19601111A,120930,ransj101,ransoje01,ransoje01,R,R
Rapada,Clay,RAPADA19810309A,449060,rapac001,rapadcl01,rapadcl01,R,L
Rapp,Earl,RAPP19210520A,120931,rappe101,rappea01,rappea01,L,R
Rapp,Goldie,RAPP18920206A,120932,rappg101,rappgo01,rappgo01,B,R
Rapp,Pat,RAPP19670713A,120933,rappp001,rapppa01,rapppa01,R,R
Rariden,Bill,RARIDEN18880204A,120934,rarib101,raridbi01,raridbi01,R,R
Raschi,Vic,RASCHI19190328A,120935,rascv101,raschvi01,raschvi01,R,R
Rasmus,Colby,RASMUS19860811A,458675,rasmc001,rasmuco01,rasmuco01,L,L
Rasmus,Cory,RASMUS19871106A,474284,rasmc002,rasmuco02,rasmuco02,R,R
Rasmussen,Dennis,RASMUSSEN19590000A,120936,rasmd001,rasmude01,rasmude01,L,L
Rasmussen,Eric,RASMUSSEN19520322A,120937,rasme101,rasmuer01,rasmuer01,R,R
Rasmussen,Hans,RASMUSSEN18950418A,120938,rasmh101,rasmuha01,rasmuha01,R,R
Rasmussen,Rob,RASMUSSEN19890402A,519169,rasmr001,rasmuro01,rasmuro01,R,L
Rasner,Darrell,RASNER19810113A,434480,rasnd001,rasneda01,rasneda01,R,R
Rath,Fred,RATH19730105A,203732,rathf001,rathfr02,rathfr02,R,R
Rath,Fred,RATH19430901A,120939,rathf101,rathfr01,rathfr01,R,R
Rath,Gary,RATH19730110A,133320,rathg001,rathga01,rathga01,L,L
Rath,Morrie,RATH18861225A,120940,rathm101,rathmo01,rathmo01,L,R
Ratliff,Gene,RATLIFF19450928A,120941,ratlg101,ratlige01,ratlige01,R,R
Ratliff,Jon,RATLIFF19711222A,150307,ratlj001,ratlijo01,ratlijo01,R,R
Ratliff,Paul,RATLIFF19440123A,120942,ratlp101,ratlipa01,ratlipa01,L,R
Ratzer,Steve,RATZER19530909A,120943,ratzs101,ratzest01,ratzest01,R,R
Rau,Doug,RAU19481215A,120944,rau-d101,raudo01,raudo01,L,L
Raub,Tommy,RAUB18701201A,120945,raubt101,raubto01,raubto01,R,R
Rauch,Bob,RAUCH19490616A,120946,raucb101,rauchbo01,rauchbo01,R,R
Rauch,Jon,RAUCH19780927A,400010,raucj001,rauchjo01,rauchjo01,R,R
Raudman,Bob,RAUDMAN19420314A,120947,raudb101,raudmbo01,raudmbo01,L,L
Rautzhan,Lance,RAUTZHAN19520820A,120948,rautl101,rautzla01,rautzla01,R,L
Rawlings,Johnny,RAWLINGS18920817A,120950,rawlj101,rawlijo01,rawlijo01,R,R
Rawley,Shane,RAWLEY19550727A,120949,rawls001,rawlesh01,rawlesh01,R,L
Ray,Chris,RAY19820112A,444884,ray-c001,raych01,raych01,R,R
Ray,Carl,RAY18890131A,120951,ray-c101,rayca01,rayca01,L,L
Ray,Farmer,RAY18860917A,120956,ray-f101,rayfa01,rayfa01,L,R
Ray,Irv,RAY18640122A,120952,ray-i101,rayir01,rayir01,L,R
Ray,Johnny,RAY19570301A,120954,ray-j001,rayjo01,rayjo01,B,R
Ray,Jim,RAY19441201A,120953,ray-j101,rayji01,rayji01,R,R
Ray,Ken,RAY19741127A,150208,ray-k001,rayke01,rayke01,R,R
Ray,Larry,RAY19580311A,120955,ray-l101,rayla01,rayla01,L,R
Ray,Robert,RAY19840121A,459988,ray-r001,rayro01,rayro01,R,R
Ray,Robbie,RAY19911001A,592662,ray-r002,rayro02,rayro02,L,L
Raydon,Curt,RAYDON19331118A,120957,raydc101,raydocu01,raydocu01,R,R
Rayford,Floyd,RAYFORD19570727A,120958,rayff001,rayfofl01,rayfofl01,R,R
Raymond,Bugs,RAYMOND18820224A,120960,raymb101,raymobu01,raymobu01,R,R
Raymond,Claude,RAYMOND19370507A,120962,raymc101,raymocl01,raymocl01,R,R
Raymer,Fred,RAYMER18751112A,120959,raymf101,raymefr01,raymefr01,R,R
Raymond,Harry,RAYMOND18620220A,120961,raymh101,raymoha01,raymoha01,,
Raymond,Lou,RAYMOND18941211A,120963,rayml101,raymolo01,raymolo01,R,R
Raynor,John,RAYNOR19840104A,489231,raynj001,raynojo01,raynojo01,R,R
Raziano,Barry,RAZIANO19470205A,120964,razib101,raziaba01,raziaba01,B,R
Reach,Al,REACH18400525A,120965,reaca101,reachal01,reachal01,L,L
Reach,Bob,REACH18430828A,120966,reacb101,reachbo01,reachbo01,,
Ready,Randy,READY19600000A,120967,readr001,readyra01,readyra01,R,R
Ragan,Rip,REAGAN18780605A,120968,reagr101,reagari01,reagari01,R,R
Realmuto,J.T.,REALMUTO19910318A,592663,realj001,realmjt01,realmjt01,R,R
Reames,Britt,REAMES19730819A,337392,reamb001,reamebr01,reamebr01,R,R
Reams,Leroy,REAMS19430811A,120969,reaml101,reamsle01,reamsle01,L,R
Reardon,Jeff,REARDON19560000A,120971,rearj001,reardje01,reardje01,R,R
Reardon,Jeremiah,REARDON18680000A,120970,rearj101,reardje02,reardji01,,
Reardon,Phil,REARDON18831003A,120972,rearp101,reardph01,reardph01,R,R
Rebel,Art,REBEL19150304A,120973,rebea101,rebelar01,rebelar01,L,L
Reberger,Frank,REBERGER19440607A,120974,rebef101,reberfr01,reberfr01,L,R
Reboulet,Jeff,REBOULET19640430A,120975,reboj001,rebouje01,rebouje01,R,R
Reccius,John,RECCIUS18591029A,120976,reccj101,reccijo01,reccijo01,,
Reccius,Phil,RECCIUS18620607A,120977,reccp101,recciph01,recciph01,,
Recker,Anthony,RECKER19830829A,489232,recka001,reckean01,reckean01,R,R
Reddick,Josh,REDDICK19870219A,502210,reddj001,reddijo01,reddijo01,L,R
Redding,Phil,REDDING18891208A,120978,reddp101,reddiph01,reddiph01,L,R
Redding,Tim,REDDING19780212A,400062,reddt001,redditi01,redditi01,R,R
Reder,Johnny,REDER19090924A,120979,redej101,rederjo01,rederjo01,R,R
Redfern,Buck,REDFERN19020407A,120980,redfb101,redfebu01,redfebu01,R,R
Redfield,Joe,REDFIELD19610114A,120982,redfj001,redfijo01,redfijo01,R,R
Redfern,Pete,REDFERN19540825A,120981,redfp101,redfepe01,redfepe01,R,R
Redmon,Billy,REDMOND18500000A,120984,redmb101,redmobi01,redmobi01,L,L
Redmon,Glenn,REDMON19480111A,120983,redmg101,redmogl01,redmogl01,R,R
Redmond,Harry,REDMOND18870913A,120985,redmh101,redmoha01,redmoha01,R,R
Redmond,Jack,REDMOND19100903A,120987,redmj101,redmoja01,redmoja01,L,R
Redmond,Mike,REDMOND19710505A,133226,redmm001,redmomi01,redmomi01,R,R
Redman,Mark,REDMAN19740105A,150230,redmm002,redmama01,redmama01,L,L
Redman,Prentice,REDMAN19790823A,425511,redmp001,redmapr01,redmapr01,R,R
Redman,Tike,REDMAN19770310A,276523,redmt001,redmati01,redmaju01,L,L
Redmond,Todd,REDMOND19850517A,445170,redmt002,redmoto01,redmoto01,R,R
Redmond,Wayne,REDMOND19451125A,120986,redmw101,redmowa01,redmowa01,R,R
Redus,Gary,REDUS19570000A,120988,redug001,redusga01,redusga01,R,R
Reece,Bob,REECE19510105A,120989,reecb101,reecebo01,reecebo01,R,R
Reed,Addison,REED19881227A,592665,reeda001,reedad01,reedad01,L,R
Reeder,Bill,REEDER19220220A,121006,reedb101,reedebi01,reedebi01,R,R
Reed,Bob,REED19450112A,121000,reedb102,reedbo01,reedbo01,R,R
Reed,Billy,REED19221112A,121003,reedb103,reedbi01,reedbi01,L,R
Reed,Darren,REED19660000A,120990,reedd001,reedda01,reedda01,R,R
Reed,Eric,REED19801202A,430971,reede001,reeder01,reeder01,L,L
Reed,Evan,REED19851231A,519175,reede002,reedev01,reedev01,R,R
Reid,Hugh,REED18370000A,120992,reedh101,reedhu01,reedhu01,,
Reed,Howie,REED19361221A,120991,reedh102,reedho01,reedho01,R,R
Reeder,Icicle,REEDER18650000A,121004,reedi101,reedeic01,reedeic01,R,
Reed,Jeff,REED19621112A,120993,reedj001,reedje02,reedje02,L,R
Reed,Jerry,REED19551008A,120994,reedj002,reedje01,reedje01,R,R
Reed,Jody,REED19630000A,120995,reedj003,reedjo01,reedjo01,R,R
Reed,Jeremy,REED19810615A,430598,reedj004,reedje03,reedje03,L,L
Reed,Jack,REED19330202A,120996,reedj101,reedja01,reedja01,R,R
Reed,Keith,REED19781008A,407910,reedk001,reedke01,reedke01,R,R
Reed,Milt,REED18900704A,120997,reedm101,reedmi01,reedmi01,L,R
Reeder,Nick,REEDER18670322A,121005,reedn101,reedeni01,reedeni01,R,R
Reed,Ron,REED19421102A,121001,reedr001,reedro01,reedro01,R,R
Reed,Rick,REED19650816A,120999,reedr002,reedri01,reedri01,R,R
Reed,Steve,REED19660311A,121002,reeds001,reedst01,reedst01,R,R
Reed,Ted,REED18901018A,120998,reedt101,reedte01,reedte01,R,R
Reese,Jimmie,REESE19011001A,121011,reesj101,reeseji01,reeseji01,L,R
Reese,Kevin,REESE19780311A,456436,reesk001,reeseke01,reeseke01,L,L
Reese,Pokey,REESE19730610A,121009,reesp001,reesepo01,reesepo01,R,R
Reese,Pee Wee,REESE19180723A,121010,reesp101,reesepe01,reesepe01,R,R
Reese,Rich,REESE19410929A,121012,reesr101,reeseri01,reeseri01,L,L
Reese,Randy,REESE19040207A,121008,reesr102,reesera01,reesera01,R,R
