Year,driverId,position,time,lap,seconds
2010,webber,6,1M 29.806S,35,89.806
2010,rosberg,7,1M 29.809S,35,89.809
2010,liuzzi,8,1M 31.366S,35,91.366
2010,rosa,9,1M 32.065S,35,92.065
2010,barrichello,10,1M 31.398S,35,91.398
2010,alguersuari,11,1M 31.115S,35,91.115
2010,michael_schumacher,12,1M 31.106S,35,91.106
2010,kovalainen,13,1M 35.348S,35,95.348
2010,glock,14,1M 36.742S,35,96.742
2010,chandhok,15,1M 39.609S,35,99.609
2010,button,1,1M 30.546S,36,90.546
2010,kubica,2,1M 31.062S,36,91.062
2010,massa,3,1M 30.291S,36,90.291
2010,alonso,4,1M 30.43S,36,90.43
2010,hamilton,5,1M 31.206S,36,91.206
2010,webber,6,1M 31.467S,36,91.467
2010,rosberg,7,1M 30.343S,36,90.343
2010,liuzzi,8,1M 31.882S,36,91.882
2010,rosa,9,1M 31.428S,36,91.428
2010,barrichello,10,1M 31.281S,36,91.281
2010,alguersuari,11,1M 31.094S,36,91.094
2010,michael_schumacher,12,1M 30.693S,36,90.693
2010,kovalainen,13,1M 35.71S,36,95.71
2010,glock,14,1M 36.954S,36,96.954
2010,chandhok,15,1M 38.753S,36,98.753
2010,button,1,1M 30.369S,37,90.369
2010,kubica,2,1M 30.724S,37,90.724
2010,massa,3,1M 30.474S,37,90.474
2010,alonso,4,1M 30.303S,37,90.303
2010,hamilton,5,1M 28.754S,37,88.754
2010,webber,6,1M 29.357S,37,89.357
2010,rosberg,7,1M 30.169S,37,90.169
2010,liuzzi,8,1M 31.796S,37,91.796
2010,rosa,9,1M 32.509S,37,92.509
2010,barrichello,10,1M 30.798S,37,90.798
2010,alguersuari,11,1M 31.201S,37,91.201
2010,michael_schumacher,12,1M 31.365S,37,91.365
2010,kovalainen,13,1M 35.098S,37,95.098
2010,glock,14,1M 34.23S,37,94.23
2010,chandhok,15,1M 42.407S,37,102.407
2010,button,1,1M 30.621S,38,90.621
2010,kubica,2,1M 30.77S,38,90.77
2010,massa,3,1M 30.116S,38,90.116
2010,alonso,4,1M 30.35S,38,90.35
2010,hamilton,5,1M 28.762S,38,88.762
2010,webber,6,1M 28.737S,38,88.737
2010,rosberg,7,1M 29.504S,38,89.504
2010,liuzzi,8,1M 32.005S,38,92.005
2010,rosa,9,1M 31.507S,38,91.507
2010,barrichello,10,1M 30.253S,38,90.253
2010,alguersuari,11,1M 30.679S,38,90.679
2010,michael_schumacher,12,1M 30.722S,38,90.722
2010,kovalainen,13,1M 37.301S,38,97.301
2010,glock,14,1M 34.52S,38,94.52
2010,chandhok,15,1M 40.05S,38,100.05
2010,button,1,1M 30.337S,39,90.337
2010,kubica,2,1M 30.791S,39,90.791
2010,massa,3,1M 30.297S,39,90.297
2010,alonso,4,1M 29.987S,39,89.987
2010,hamilton,5,1M 28.591S,39,88.591
2010,webber,6,1M 28.824S,39,88.824
2010,rosberg,7,1M 29.48S,39,89.48
2010,liuzzi,8,1M 31.32S,39,91.32
2010,rosa,9,1M 31.136S,39,91.136
2010,barrichello,10,1M 30.512S,39,90.512
2010,alguersuari,11,1M 30.757S,39,90.757
2010,michael_schumacher,12,1M 30.867S,39,90.867
2010,kovalainen,13,1M 34.393S,39,94.393
2010,glock,14,1M 34.542S,39,94.542
2010,chandhok,15,1M 39.384S,39,99.384
2010,button,1,1M 30.306S,40,90.306
2010,kubica,2,1M 31.264S,40,91.264
2010,massa,3,1M 30.786S,40,90.786
2010,alonso,4,1M 31.031S,40,91.031
2010,hamilton,5,1M 29.22S,40,89.22
2010,webber,6,1M 28.869S,40,88.869
2010,rosberg,7,1M 29.553S,40,89.553
2010,liuzzi,8,1M 31.288S,40,91.288
2010,rosa,9,1M 31.354S,40,91.354
2010,barrichello,10,1M 30.918S,40,90.918
2010,alguersuari,11,1M 30.497S,40,90.497
2010,michael_schumacher,12,1M 30.597S,40,90.597
2010,kovalainen,13,1M 34.478S,40,94.478
2010,glock,14,1M 34.842S,40,94.842
2010,chandhok,15,1M 37.838S,40,97.838
2010,button,1,1M 30.383S,41,90.383
2010,kubica,2,1M 31.014S,41,91.014
2010,massa,3,1M 30.889S,41,90.889
2010,alonso,4,1M 30.666S,41,90.666
2010,hamilton,5,1M 29.417S,41,89.417
2010,webber,6,1M 29.307S,41,89.307
2010,rosberg,7,1M 29.566S,41,89.566
2010,liuzzi,8,1M 31.413S,41,91.413
2010,rosa,9,1M 31.434S,41,91.434
2010,barrichello,10,1M 31.012S,41,91.012
2010,alguersuari,11,1M 30.474S,41,90.474
2010,michael_schumacher,12,1M 30.047S,41,90.047
2010,kovalainen,13,1M 33.666S,41,93.666
2010,glock,14,1M 36.46S,41,96.46
2010,chandhok,15,1M 39.408S,41,99.408
2010,button,1,1M 30.195S,42,90.195
2010,kubica,2,1M 30.816S,42,90.816
2010,massa,3,1M 30.66S,42,90.66
2010,alonso,4,1M 30.646S,42,90.646
2010,hamilton,5,1M 29.035S,42,89.035
2010,webber,6,1M 29.193S,42,89.193
2010,rosberg,7,1M 30.512S,42,90.512
2010,liuzzi,8,1M 31.182S,42,91.182
2010,rosa,9,1M 31.456S,42,91.456
2010,barrichello,10,1M 31.274S,42,91.274
2010,alguersuari,11,1M 30.133S,42,90.133
2010,michael_schumacher,12,1M 30.15S,42,90.15
2010,kovalainen,13,1M 35.375S,42,95.375
2010,chandhok,14,1M 40.152S,42,100.152
2010,button,1,1M 30.456S,43,90.456
2010,kubica,2,1M 30.768S,43,90.768
2010,massa,3,1M 30.693S,43,90.693
2010,alonso,4,1M 30.511S,43,90.511
2010,hamilton,5,1M 28.693S,43,88.693
2010,webber,6,1M 28.872S,43,88.872
2010,rosberg,7,1M 29.755S,43,89.755
2010,liuzzi,8,1M 31.061S,43,91.061
2010,rosa,9,1M 32.612S,43,92.612
2010,barrichello,10,1M 30.291S,43,90.291
2010,alguersuari,11,1M 30.069S,43,90.069
2010,michael_schumacher,12,1M 30.161S,43,90.161
2010,kovalainen,13,1M 34.094S,43,94.094
2010,chandhok,14,1M 39.83S,43,99.83
2010,button,1,1M 30.187S,44,90.187
2010,kubica,2,1M 30.475S,44,90.475
2010,massa,3,1M 31.01S,44,91.01
2010,alonso,4,1M 31.019S,44,91.019
2010,hamilton,5,1M 29.032S,44,89.032
2010,webber,6,1M 28.483S,44,88.483
2010,rosberg,7,1M 29.28S,44,89.28
2010,liuzzi,8,1M 31.039S,44,91.039
2010,rosa,9,1M 31.966S,44,91.966
2010,barrichello,10,1M 30.149S,44,90.149
2010,alguersuari,11,1M 29.996S,44,89.996
2010,michael_schumacher,12,1M 30.029S,44,90.029
2010,kovalainen,13,1M 34.594S,44,94.594
2010,chandhok,14,1M 37.072S,44,97.072
2010,button,1,1M 29.951S,45,89.951
2010,kubica,2,1M 30.416S,45,90.416
2010,massa,3,1M 30.551S,45,90.551
2010,alonso,4,1M 30.458S,45,90.458
2010,hamilton,5,1M 28.655S,45,88.655
2010,webber,6,1M 28.66S,45,88.66
2010,rosberg,7,1M 29.117S,45,89.117
2010,liuzzi,8,1M 31.016S,45,91.016
2010,rosa,9,1M 31.152S,45,91.152
2010,barrichello,10,1M 30.91S,45,90.91
2010,alguersuari,11,1M 29.984S,45,89.984
2010,michael_schumacher,12,1M 29.977S,45,89.977
2010,kovalainen,13,1M 35.198S,45,95.198
2010,chandhok,14,1M 39.355S,45,99.355
2010,button,1,1M 29.87S,46,89.87
2010,kubica,2,1M 30.24S,46,90.24
2010,massa,3,1M 30.107S,46,90.107
2010,alonso,4,1M 31.106S,46,91.106
2010,hamilton,5,1M 28.51S,46,88.51
2010,webber,6,1M 28.705S,46,88.705
2010,rosberg,7,1M 28.994S,46,88.994
2010,liuzzi,8,1M 32.036S,46,92.036
2010,rosa,9,1M 30.891S,46,90.891
2010,barrichello,10,1M 30.078S,46,90.078
2010,alguersuari,11,1M 30.537S,46,90.537
2010,michael_schumacher,12,1M 30.58S,46,90.58
2010,kovalainen,13,1M 42.668S,46,102.668
2010,chandhok,14,2M 1.496S,46,121.496
2010,button,1,1M 29.854S,47,89.854
2010,kubica,2,1M 30.126S,47,90.126
2010,massa,3,1M 30.151S,47,90.151
2010,alonso,4,1M 29.707S,47,89.707
2010,hamilton,5,1M 28.506S,47,88.506
2010,webber,6,1M 28.358S,47,88.358
2010,rosberg,7,1M 28.55S,47,88.55
2010,liuzzi,8,1M 31.599S,47,91.599
2010,rosa,9,1M 30.923S,47,90.923
2010,barrichello,10,1M 30.078S,47,90.078
2010,alguersuari,11,1M 29.751S,47,89.751
2010,michael_schumacher,12,1M 29.558S,47,89.558
2010,kovalainen,13,1M 36.003S,47,96.003
2010,chandhok,14,1M 43.302S,47,103.302
2010,button,1,1M 29.712S,48,89.712
2010,kubica,2,1M 29.927S,48,89.927
2010,massa,3,1M 30.472S,48,90.472
2010,alonso,4,1M 30.594S,48,90.594
2010,hamilton,5,1M 28.705S,48,88.705
2010,webber,6,1M 28.895S,48,88.895
2010,rosberg,7,1M 29.04S,48,89.04
2010,liuzzi,8,1M 31.861S,48,91.861
2010,rosa,9,1M 31.273S,48,91.273
2010,barrichello,10,1M 30.32S,48,90.32
2010,alguersuari,11,1M 29.778S,48,89.778
2010,michael_schumacher,12,1M 29.723S,48,89.723
2010,kovalainen,13,1M 34.71S,48,94.71
2010,chandhok,14,1M 35.045S,48,95.045
2010,button,1,1M 30.413S,49,90.413
2010,kubica,2,1M 30.602S,49,90.602
2010,massa,3,1M 30.757S,49,90.757
2010,alonso,4,1M 30.312S,49,90.312
2010,hamilton,5,1M 29.301S,49,89.301
2010,webber,6,1M 28.891S,49,88.891
2010,rosberg,7,1M 29.215S,49,89.215
2010,liuzzi,8,1M 31.495S,49,91.495
2010,rosa,9,1M 31.129S,49,91.129
2010,barrichello,10,1M 30.815S,49,90.815
2010,alguersuari,11,1M 29.713S,49,89.713
2010,michael_schumacher,12,1M 29.761S,49,89.761
2010,kovalainen,13,1M 34.656S,49,94.656
2010,chandhok,14,1M 35.277S,49,95.277
2010,button,1,1M 29.699S,50,89.699
2010,kubica,2,1M 30.225S,50,90.225
2010,massa,3,1M 29.922S,50,89.922
2010,alonso,4,1M 30.076S,50,90.076
2010,hamilton,5,1M 29.867S,50,89.867
2010,webber,6,1M 29.297S,50,89.297
2010,rosberg,7,1M 28.629S,50,88.629
2010,liuzzi,8,1M 30.855S,50,90.855
2010,rosa,9,1M 31.417S,50,91.417
2010,barrichello,10,1M 31.756S,50,91.756
2010,alguersuari,11,1M 29.953S,50,89.953
2010,michael_schumacher,12,1M 29.67S,50,89.67
2010,kovalainen,13,1M 34.457S,50,94.457
2010,chandhok,14,1M 35.689S,50,95.689
2010,button,1,1M 29.321S,51,89.321
2010,kubica,2,1M 30.105S,51,90.105
2010,massa,3,1M 29.868S,51,89.868
2010,alonso,4,1M 30.174S,51,90.174
2010,hamilton,5,1M 30.1S,51,90.1
2010,webber,6,1M 30.217S,51,90.217
2010,rosberg,7,1M 28.535S,51,88.535
2010,liuzzi,8,1M 30.807S,51,90.807
2010,barrichello,9,1M 31.219S,51,91.219
2010,rosa,10,1M 32.675S,51,92.675
2010,alguersuari,11,1M 30.666S,51,90.666
2010,michael_schumacher,12,1M 30.453S,51,90.453
2010,kovalainen,13,1M 34.031S,51,94.031
2010,chandhok,14,1M 44.203S,51,104.203
2010,button,1,1M 29.291S,52,89.291
2010,kubica,2,1M 29.57S,52,89.57
2010,massa,3,1M 29.537S,52,89.537
2010,alonso,4,1M 29.863S,52,89.863
2010,hamilton,5,1M 30.025S,52,90.025
2010,webber,6,1M 30.008S,52,90.008
2010,rosberg,7,1M 28.776S,52,88.776
2010,liuzzi,8,1M 30.653S,52,90.653
2010,barrichello,9,1M 29.833S,52,89.833
2010,rosa,10,1M 31.262S,52,91.262
2010,alguersuari,11,1M 31.844S,52,91.844
2010,michael_schumacher,12,1M 32.007S,52,92.007
2010,kovalainen,13,1M 33.638S,52,93.638
2010,chandhok,14,1M 38.451S,52,98.451
2010,button,1,1M 30.297S,53,90.297
2010,kubica,2,1M 30.251S,53,90.251
2010,massa,3,1M 29.873S,53,89.873
2010,alonso,4,1M 29.889S,53,89.889
2010,hamilton,5,1M 29.74S,53,89.74
2010,webber,6,1M 29.734S,53,89.734
2010,rosberg,7,1M 28.489S,53,88.489
2010,liuzzi,8,1M 30.369S,53,90.369
2010,barrichello,9,1M 29.454S,53,89.454
2010,rosa,10,1M 31.102S,53,91.102
2010,michael_schumacher,11,1M 31.571S,53,91.571
2010,alguersuari,12,1M 32.629S,53,92.629
2010,kovalainen,13,1M 33.808S,53,93.808
2010,chandhok,14,1M 40.09S,53,100.09
2010,button,1,1M 30.566S,54,90.566
2010,kubica,2,1M 29.876S,54,89.876
2010,massa,3,1M 30.141S,54,90.141
2010,alonso,4,1M 29.873S,54,89.873
2010,hamilton,5,1M 29.799S,54,89.799
2010,webber,6,1M 29.923S,54,89.923
2010,rosberg,7,1M 28.634S,54,88.634
2010,liuzzi,8,1M 30.029S,54,90.029
2010,barrichello,9,1M 29.211S,54,89.211
2010,rosa,10,1M 30.587S,54,90.587
2010,michael_schumacher,11,1M 29.415S,54,89.415
2010,alguersuari,12,1M 30.91S,54,90.91
2010,kovalainen,13,1M 33.938S,54,93.938
2010,button,1,1M 30.684S,55,90.684
2010,kubica,2,1M 30.591S,55,90.591
2010,massa,3,1M 30.52S,55,90.52
2010,alonso,4,1M 29.995S,55,89.995
2010,hamilton,5,1M 30.098S,55,90.098
2010,webber,6,1M 30.003S,55,90.003
2010,rosberg,7,1M 28.795S,55,88.795
2010,liuzzi,8,1M 29.685S,55,89.685
2010,barrichello,9,1M 29.592S,55,89.592
2010,rosa,10,1M 30.699S,55,90.699
2010,michael_schumacher,11,1M 30.444S,55,90.444
2010,alguersuari,12,1M 30.07S,55,90.07
2010,kovalainen,13,1M 37.635S,55,97.635
2010,button,1,1M 30.082S,56,90.082
2010,kubica,2,1M 29.755S,56,89.755
2010,massa,3,1M 30.022S,56,90.022
2010,alonso,4,1M 32.567S,56,92.567
2010,rosberg,5,1M 31.315S,56,91.315
2010,hamilton,6,1M 43.89S,56,103.89
2010,liuzzi,7,1M 30.504S,56,90.504
2010,webber,8,2M 17.103S,56,137.103
2010,barrichello,9,1M 29.655S,56,89.655
2010,rosa,10,1M 31.855S,56,91.855
2010,michael_schumacher,11,1M 31.739S,56,91.739
2010,alguersuari,12,1M 30.704S,56,90.704
2010,kovalainen,13,1M 37.172S,56,97.172
2010,button,1,1M 31.262S,57,91.262
2010,kubica,2,1M 30.123S,57,90.123
2010,massa,3,1M 30.893S,57,90.893
2010,alonso,4,1M 30.379S,57,90.379
2010,rosberg,5,1M 30.61S,57,90.61
2010,hamilton,6,1M 31.108S,57,91.108
2010,liuzzi,7,1M 30.303S,57,90.303
2010,barrichello,8,1M 30.262S,57,90.262
2010,webber,9,1M 38.087S,57,98.087
2010,michael_schumacher,10,1M 30.393S,57,90.393
2010,alguersuari,11,1M 31.014S,57,91.014
2010,rosa,12,1M 33.532S,57,93.532
2010,button,1,1M 35.296S,58,95.296
2010,kubica,2,1M 31.096S,58,91.096
2010,massa,3,1M 31.479S,58,91.479
2010,alonso,4,1M 30.509S,58,90.509
2010,rosberg,5,1M 30.398S,58,90.398
2010,hamilton,6,1M 31.739S,58,91.739
2010,liuzzi,7,1M 29.796S,58,89.796
2010,barrichello,8,1M 29.21S,58,89.21
2010,webber,9,1M 28.471S,58,88.471
2010,michael_schumacher,10,1M 29.185S,58,89.185
2010,alguersuari,11,1M 29.832S,58,89.832
2010,rosa,12,1M 31.027S,58,91.027
2011,vettel,1,1M 38.109S,1,98.109
2011,hamilton,2,1M 40.573S,1,100.573
2011,webber,3,1M 41.467S,1,101.467
2011,petrov,4,1M 42.835S,1,102.835
2011,massa,5,1M 44.196S,1,104.196
2011,button,6,1M 44.722S,1,104.722
2011,rosberg,7,1M 45.34S,1,105.34
2011,kobayashi,8,1M 45.896S,1,105.896
2011,alonso,9,1M 46.144S,1,106.144
2011,resta,10,1M 47.562S,1,107.562
2011,buemi,11,1M 51.121S,1,111.121
2011,sutil,12,1M 51.52S,1,111.52
2011,heidfeld,13,1M 52.091S,1,112.091
2011,perez,14,1M 52.663S,1,112.663
2011,kovalainen,15,1M 52.883S,1,112.883
2011,maldonado,16,1M 53.209S,1,113.209
2011,trulli,17,1M 54.113S,1,114.113
2011,ambrosio,18,1M 54.641S,1,114.641
2011,glock,19,1M 54.969S,1,114.969
2011,barrichello,20,1M 54.971S,1,114.971
2011,alguersuari,21,2M 13.879S,1,133.879
2011,michael_schumacher,22,2M 41.428S,1,161.428
2011,vettel,1,1M 33.006S,2,93.006
2011,hamilton,2,1M 33.774S,2,93.774
2011,webber,3,1M 33.725S,2,93.725
2011,petrov,4,1M 34.363S,2,94.363
2011,massa,5,1M 34.485S,2,94.485
2011,button,6,1M 34.139S,2,94.139
2011,rosberg,7,1M 35.808S,2,95.808
2011,alonso,8,1M 36.233S,2,96.233
2011,kobayashi,9,1M 37.118S,2,97.118
2011,resta,10,1M 35.807S,2,95.807
2011,buemi,11,1M 35.399S,2,95.399
2011,sutil,12,1M 35.827S,2,95.827
2011,heidfeld,13,1M 36.505S,2,96.505
2011,perez,14,1M 37.576S,2,97.576
2011,kovalainen,15,1M 38.252S,2,98.252
2011,maldonado,16,1M 38.453S,2,98.453
2011,barrichello,17,1M 36.903S,2,96.903
2011,trulli,18,1M 39.875S,2,99.875
2011,ambrosio,19,1M 39.961S,2,99.961
2011,glock,20,1M 40.099S,2,100.099
2011,alguersuari,21,1M 40.659S,2,100.659
2011,michael_schumacher,22,1M 43.027S,2,103.027
2011,vettel,1,1M 32.713S,3,92.713
2011,hamilton,2,1M 32.9S,3,92.9
2011,webber,3,1M 33.208S,3,93.208
2011,petrov,4,1M 33.962S,3,93.962
2011,massa,5,1M 35.664S,3,95.664
2011,button,6,1M 35.756S,3,95.756
2011,rosberg,7,1M 35.436S,3,95.436
2011,alonso,8,1M 34.726S,3,94.726
2011,kobayashi,9,1M 35.483S,3,95.483
2011,resta,10,1M 35.741S,3,95.741
2011,buemi,11,1M 34.8S,3,94.8
2011,sutil,12,1M 34.667S,3,94.667
2011,heidfeld,13,1M 35.067S,3,95.067
2011,perez,14,1M 36.216S,3,96.216
2011,barrichello,15,1M 35.923S,3,95.923
2011,kovalainen,16,1M 37.378S,3,97.378
2011,maldonado,17,1M 37.543S,3,97.543
2011,trulli,18,1M 38.455S,3,98.455
2011,ambrosio,19,1M 38.516S,3,98.516
2011,glock,20,1M 38.38S,3,98.38
2011,alguersuari,21,1M 33.293S,3,93.293
2011,michael_schumacher,22,1M 36.602S,3,96.602
2011,vettel,1,1M 32.803S,4,92.803
2011,hamilton,2,1M 32.582S,4,92.582
2011,webber,3,1M 32.933S,4,92.933
2011,petrov,4,1M 33.729S,4,93.729
2011,massa,5,1M 33.9S,4,93.9
2011,button,6,1M 33.818S,4,93.818
2011,rosberg,7,1M 35.81S,4,95.81
2011,alonso,8,1M 35.355S,4,95.355
2011,kobayashi,9,1M 35.648S,4,95.648
2011,resta,10,1M 35.552S,4,95.552
2011,buemi,11,1M 34.806S,4,94.806
2011,sutil,12,1M 34.602S,4,94.602
2011,heidfeld,13,1M 35.662S,4,95.662
2011,perez,14,1M 35.617S,4,95.617
2011,barrichello,15,1M 34.564S,4,94.564
2011,kovalainen,16,1M 36.628S,4,96.628
2011,maldonado,17,1M 36.568S,4,96.568
2011,trulli,18,1M 37.289S,4,97.289
2011,ambrosio,19,1M 38.055S,4,98.055
2011,glock,20,1M 38.143S,4,98.143
2011,alguersuari,21,1M 33.144S,4,93.144
2011,michael_schumacher,22,1M 36.062S,4,96.062
2011,vettel,1,1M 32.342S,5,92.342
2011,hamilton,2,1M 32.471S,5,92.471
2011,webber,3,1M 32.899S,5,92.899
2011,petrov,4,1M 33.725S,5,93.725
2011,massa,5,1M 34.712S,5,94.712
2011,button,6,1M 35.278S,5,95.278
2011,alonso,7,1M 34.4S,5,94.4
2011,rosberg,8,1M 36.837S,5,96.837
2011,kobayashi,9,1M 35.633S,5,95.633
2011,resta,10,1M 36.121S,5,96.121
2011,buemi,11,1M 35.432S,5,95.432
2011,sutil,12,1M 35.574S,5,95.574
2011,heidfeld,13,1M 35.405S,5,95.405
2011,perez,14,1M 35.999S,5,95.999
2011,barrichello,15,1M 35.979S,5,95.979
2011,maldonado,16,1M 35.904S,5,95.904
2011,kovalainen,17,1M 37.441S,5,97.441
2011,trulli,18,1M 37.235S,5,97.235
2011,ambrosio,19,1M 37.682S,5,97.682
2011,glock,20,1M 37.637S,5,97.637
2011,alguersuari,21,1M 33.32S,5,93.32
2011,michael_schumacher,22,1M 35.839S,5,95.839
2011,vettel,1,1M 32.605S,6,92.605
2011,hamilton,2,1M 32.434S,6,92.434
2011,webber,3,1M 32.916S,6,92.916
2011,petrov,4,1M 33.573S,6,93.573
2011,massa,5,1M 33.7S,6,93.7
2011,button,6,1M 33.291S,6,93.291
2011,alonso,7,1M 33.278S,6,93.278
2011,rosberg,8,1M 34.856S,6,94.856
2011,kobayashi,9,1M 35.302S,6,95.302
2011,resta,10,1M 35.223S,6,95.223
2011,buemi,11,1M 35.178S,6,95.178
2011,sutil,12,1M 35.221S,6,95.221
2011,heidfeld,13,1M 35.662S,6,95.662
2011,barrichello,14,1M 34.527S,6,94.527
2011,perez,15,1M 36.169S,6,96.169
2011,maldonado,16,1M 34.595S,6,94.595
2011,kovalainen,17,1M 36.512S,6,96.512
2011,trulli,18,1M 37.586S,6,97.586
2011,ambrosio,19,1M 37.701S,6,97.701
2011,glock,20,1M 37.671S,6,97.671
2011,alguersuari,21,1M 33.57S,6,93.57
2011,michael_schumacher,22,1M 35.581S,6,95.581
2011,vettel,1,1M 32.502S,7,92.502
2011,hamilton,2,1M 32.447S,7,92.447
2011,webber,3,1M 32.9S,7,92.9
2011,petrov,4,1M 33.364S,7,93.364
2011,massa,5,1M 34.004S,7,94.004
2011,button,6,1M 33.959S,7,93.959
2011,alonso,7,1M 32.903S,7,92.903
2011,rosberg,8,1M 34.619S,7,94.619
2011,kobayashi,9,1M 36.681S,7,96.681
2011,buemi,10,1M 36.232S,7,96.232
2011,resta,11,1M 37.583S,7,97.583
2011,sutil,12,1M 36.572S,7,96.572
2011,heidfeld,13,1M 35.698S,7,95.698
2011,barrichello,14,1M 34.156S,7,94.156
2011,perez,15,1M 35.294S,7,95.294
2011,maldonado,16,1M 34.102S,7,94.102
2011,kovalainen,17,1M 36.107S,7,96.107
2011,trulli,18,1M 37.18S,7,97.18
2011,alguersuari,19,1M 35.336S,7,95.336
2011,ambrosio,20,1M 38.016S,7,98.016
2011,glock,21,1M 38.683S,7,98.683
2011,michael_schumacher,22,1M 35.794S,7,95.794
2011,vettel,1,1M 32.537S,8,92.537
2011,hamilton,2,1M 32.31S,8,92.31
2011,webber,3,1M 33.262S,8,93.262
2011,petrov,4,1M 33.315S,8,93.315
2011,massa,5,1M 33.833S,8,93.833
2011,button,6,1M 34.021S,8,94.021
2011,alonso,7,1M 33.099S,8,93.099
2011,rosberg,8,1M 34.624S,8,94.624
2011,kobayashi,9,1M 34.52S,8,94.52
2011,buemi,10,1M 35.153S,8,95.153
2011,resta,11,1M 35.754S,8,95.754
2011,sutil,12,1M 35.803S,8,95.803
2011,heidfeld,13,1M 35.363S,8,95.363
2011,barrichello,14,1M 35.006S,8,95.006
2011,perez,15,1M 35.375S,8,95.375
2011,maldonado,16,1M 35.041S,8,95.041
2011,kovalainen,17,1M 36.391S,8,96.391
2011,alguersuari,18,1M 34.601S,8,94.601
2011,trulli,19,1M 37.731S,8,97.731
2011,glock,20,1M 37.14S,8,97.14
2011,ambrosio,21,1M 38.789S,8,98.789
2011,michael_schumacher,22,1M 37.682S,8,97.682
2011,vettel,1,1M 33.24S,9,93.24
2011,hamilton,2,1M 32.612S,9,92.612
2011,webber,3,1M 33.33S,9,93.33
2011,petrov,4,1M 33.357S,9,93.357
2011,massa,5,1M 33.869S,9,93.869
2011,button,6,1M 33.577S,9,93.577
2011,alonso,7,1M 33.621S,9,93.621
2011,rosberg,8,1M 34.691S,9,94.691
2011,kobayashi,9,1M 34.425S,9,94.425
2011,buemi,10,1M 34.61S,9,94.61
2011,resta,11,1M 35.045S,9,95.045
2011,sutil,12,1M 34.969S,9,94.969
2011,heidfeld,13,1M 35.895S,9,95.895
2011,barrichello,14,1M 35.797S,9,95.797
2011,maldonado,15,1M 36.521S,9,96.521
2011,perez,16,1M 38.168S,9,98.168
2011,kovalainen,17,1M 36.352S,9,96.352
2011,alguersuari,18,1M 33.882S,9,93.882
2011,trulli,19,1M 37.258S,9,97.258
2011,glock,20,1M 36.812S,9,96.812
2011,ambrosio,21,1M 37.764S,9,97.764
2011,michael_schumacher,22,1M 36.764S,9,96.764
2011,vettel,1,1M 32.572S,10,92.572
2011,hamilton,2,1M 33.121S,10,93.121
2011,webber,3,1M 34.248S,10,94.248
2011,petrov,4,1M 33.615S,10,93.615
2011,massa,5,1M 34.49S,10,94.49
2011,button,6,1M 34.653S,10,94.653
2011,alonso,7,1M 34.053S,10,94.053
2011,rosberg,8,1M 34.021S,10,94.021
2011,kobayashi,9,1M 34.491S,10,94.491
2011,buemi,10,1M 34.49S,10,94.49
2011,sutil,11,1M 34.161S,10,94.161
2011,resta,12,1M 36.007S,10,96.007
2011,heidfeld,13,1M 35.038S,10,95.038
2011,barrichello,14,1M 35.235S,10,95.235
2011,perez,15,1M 36.506S,10,96.506
2011,kovalainen,16,1M 36.24S,10,96.24
2011,alguersuari,17,1M 33.983S,10,93.983
2011,trulli,18,1M 37.21S,10,97.21
2011,glock,19,1M 37.153S,10,97.153
2011,ambrosio,20,1M 37.942S,10,97.942
2011,michael_schumacher,21,1M 38.516S,10,98.516
2011,vettel,1,1M 32.669S,11,92.669
2011,hamilton,2,1M 32.737S,11,92.737
2011,petrov,3,1M 33.611S,11,93.611
2011,button,4,1M 34.396S,11,94.396
2011,alonso,5,1M 34.857S,11,94.857
2011,massa,6,1M 36.699S,11,96.699
2011,webber,7,1M 54.995S,11,114.995
2011,rosberg,8,1M 34.097S,11,94.097
2011,kobayashi,9,1M 34.586S,11,94.586
2011,buemi,10,1M 34.479S,11,94.479
2011,sutil,11,1M 34.061S,11,94.061
2011,resta,12,1M 34.697S,11,94.697
2011,heidfeld,13,1M 34.838S,11,94.838
2011,barrichello,14,1M 34.947S,11,94.947
2011,perez,15,1M 34.646S,11,94.646
2011,kovalainen,16,1M 35.907S,11,95.907
2011,alguersuari,17,1M 35.061S,11,95.061
2011,trulli,18,1M 36.703S,11,96.703
2011,glock,19,1M 36.606S,11,96.606
2011,ambrosio,20,1M 37.731S,11,97.731
2011,michael_schumacher,21,1M 37.483S,11,97.483
2011,vettel,1,1M 32.902S,12,92.902
2011,hamilton,2,1M 32.795S,12,92.795
2011,petrov,3,1M 34.156S,12,94.156
2011,button,4,1M 33.199S,12,93.199
2011,massa,5,1M 34.662S,12,94.662
2011,rosberg,6,1M 34.862S,12,94.862
2011,kobayashi,7,1M 34.567S,12,94.567
2011,webber,8,1M 40.221S,12,100.221
2011,buemi,9,1M 36.212S,12,96.212
2011,sutil,10,1M 35.471S,12,95.471
2011,resta,11,1M 34.991S,12,94.991
2011,alonso,12,1M 52.624S,12,112.624
2011,heidfeld,13,1M 35.039S,12,95.039
2011,barrichello,14,1M 34.714S,12,94.714
2011,perez,15,1M 34.746S,12,94.746
2011,alguersuari,16,1M 35.074S,12,95.074
2011,kovalainen,17,1M 36.498S,12,96.498
2011,trulli,18,1M 36.679S,12,96.679
2011,glock,19,1M 36.793S,12,96.793
2011,ambrosio,20,1M 38.561S,12,98.561
2011,michael_schumacher,21,1M 35.422S,12,95.422
