"game_id","season","week","offense_franchise_id","defense_franchise_id","quarter","seconds_left_in_quarter","down","distance","yards_to_go","no_play","player_id","position","concept","box_players","yards","yards_after_contact","touchdown","fumbles","avoided_tackles","winning_team"
9419,2018,6,27,8,4,536,1,8,8,0,12164,"SLWR","Trick",7,1,1,0,0,0,27
9419,2018,6,27,8,4,493,2,7,7,0,9448,"HB","Outside Zone",8,-2,0,0,0,0,27
9419,2018,6,8,27,4,444,1,10,96,0,9510,"HB","Inside Zone",7,13,9,0,0,1,27
9419,2018,6,27,8,4,412,1,10,25,0,10154,"LWR","Trick",7,1,0,0,0,0,27
9419,2018,6,27,8,4,386,1,19,34,0,29539,"HB-R","Pull Lead",7,1,2,0,0,0,27
9419,2018,6,27,8,4,343,2,18,33,0,29539,"HB-R","Pull Lead",7,-1,2,0,0,0,27
9419,2018,6,8,27,4,214,2,16,81,0,9510,"HB-L","Draw",6,23,30,0,0,1,27
9419,2018,6,27,8,4,118,1,10,57,0,29539,"HB","Inside Zone",10,4,2,0,0,0,27
9419,2018,6,27,8,4,73,2,6,53,0,7820,"QB","Undefined",10,-1,0,0,0,0,27
9419,2018,6,27,8,4,35,3,7,54,0,7820,"QB","Undefined",10,-1,0,0,0,0,27
9439,2018,7,5,24,1,802,1,10,59,0,11763,"HB","Outside Zone",6,9,2,0,0,0,5
9439,2018,7,5,24,1,766,2,1,50,0,11763,"HB-R","Inside Zone",8,1,0,0,0,0,5
9439,2018,7,24,5,1,667,1,10,80,0,10787,"HB-L","Pull Lead",6,1,1,0,0,0,5
9439,2018,7,24,5,1,548,1,10,54,0,12253,"HB","Trap",7,4,4,0,0,0,5
9439,2018,7,24,5,1,513,2,6,50,0,45662,"HB","Pull Lead",6,4,4,0,0,1,5
9439,2018,7,24,5,1,470,3,2,46,0,12253,"HB-L","Inside Zone",7,1,1,0,0,0,5
9439,2018,7,24,5,1,426,4,1,45,0,10636,"QB","Sneak",9,1,0,0,0,0,5
9439,2018,7,24,5,1,384,1,10,44,0,45662,"HB","Inside Zone",7,4,6,0,0,0,5
9439,2018,7,24,5,1,285,1,10,25,1,10787,"HB-L","Inside Zone",7,15,8,0,0,0,5
9439,2018,7,24,5,1,217,2,4,19,0,12253,"HB-L","Inside Zone",8,1,2,0,0,0,5
9439,2018,7,5,24,1,161,2,10,74,0,11763,"HB-L","Inside Zone",6,15,0,0,0,0,5
9439,2018,7,5,24,1,129,1,10,59,0,11763,"HB-L","Counter",7,0,2,0,0,0,5
9439,2018,7,24,5,1,23,1,10,74,0,45662,"HB-R","Trap",7,9,3,0,0,0,5
9439,2018,7,24,5,2,864,1,10,50,0,10787,"HB-R","Inside Zone",6,-1,0,0,0,0,5
9439,2018,7,24,5,2,743,1,9,9,0,10787,"HB","Inside Zone",7,-2,0,0,0,0,5
9439,2018,7,5,24,2,693,1,10,65,0,11795,"HB-R","Power",6,-5,0,0,0,0,5
9439,2018,7,24,5,2,548,1,10,32,0,12253,"HB","Inside Zone",7,-3,0,0,0,0,5
9439,2018,7,5,24,2,331,1,10,60,0,7118,"RWR","Trick",6,34,1,0,0,0,5
9439,2018,7,5,24,2,215,3,17,33,0,6153,"QB","Draw",6,12,2,0,0,0,5
9439,2018,7,24,5,2,130,1,10,96,0,12253,"HB-L","Inside Zone",8,4,2,0,0,0,5
9439,2018,7,24,5,2,120,2,6,92,0,10787,"HB-R","Inside Zone",6,4,1,0,0,0,5
9439,2018,7,24,5,2,79,3,2,88,0,10787,"HB-R","Inside Zone",7,2,3,0,0,1,5
9439,2018,7,24,5,2,16,2,10,86,0,12253,"HB","Inside Zone",6,-4,1,0,0,0,5
9439,2018,7,5,24,3,782,1,10,48,0,11763,"HB","Outside Zone",6,4,2,0,0,0,5
9439,2018,7,5,24,3,696,1,10,33,0,11763,"HB-R","Inside Zone",7,7,4,0,0,1,5
9439,2018,7,5,24,3,655,2,3,26,0,11763,"HB","Outside Zone",6,-7,-1,0,0,0,5
9439,2018,7,24,5,3,499,3,6,90,0,10787,"HB-R","Inside Zone",5,8,5,0,0,0,5
9439,2018,7,24,5,3,423,1,10,64,0,10787,"HB-R","Trap",7,10,4,0,0,0,5
9439,2018,7,24,5,3,359,2,2,46,0,12253,"HB-L","Trap",6,2,2,0,0,0,5
9439,2018,7,24,5,3,330,1,10,44,0,12253,"HB-R","Inside Zone",7,1,0,0,1,0,5
9439,2018,7,24,5,3,260,1,10,25,0,10787,"HB-R","Inside Zone",5,2,1,0,0,0,5
9439,2018,7,24,5,3,143,3,1,3,0,45662,"HB-L","Inside Zone",7,0,0,0,0,0,5
9439,2018,7,24,5,3,118,4,1,3,0,10636,"QB","Sneak",10,2,2,0,0,0,5
9439,2018,7,24,5,3,84,1,1,1,0,10636,"QB","Sneak",10,0,0,0,0,0,5
9439,2018,7,5,24,4,900,3,1,71,0,6153,"QB","Power",8,1,0,0,0,0,5
9439,2018,7,5,24,4,648,1,10,14,0,11795,"LWR","Trick",8,14,6,1,0,2,5
9439,2018,7,5,24,4,96,2,4,4,0,6153,"QB","Pull Lead",7,3,1,0,0,0,5
9439,2018,7,24,5,4,66,2,10,22,0,10787,"HB-R","Man",6,8,7,0,0,1,5
9439,2018,7,5,24,4,21,1,10,78,0,6153,"QB","Undefined",10,-1,0,0,0,0,5
9473,2018,10,6,11,1,900,1,10,75,0,10784,"HB-R","Inside Zone",6,9,6,0,0,0,6
9473,2018,10,6,11,1,827,1,10,63,0,11874,"HB-R","Inside Zone",6,2,1,0,0,0,6
9473,2018,10,6,11,1,686,1,3,3,0,11874,"HB-R","Inside Zone",8,3,1,1,0,0,6
9473,2018,10,11,6,1,662,2,2,67,0,34455,"HB","Outside Zone",6,3,1,0,0,0,6
9473,2018,10,11,6,1,611,1,10,48,1,34455,"HB","Outside Zone",8,-3,0,0,0,0,6
9473,2018,10,11,6,1,491,3,5,43,0,34455,"HB-R","Counter",6,3,2,0,0,0,6
9473,2018,10,11,6,1,448,4,2,40,0,34455,"HB","Pull Lead",6,10,12,0,0,0,6
9473,2018,10,11,6,1,401,2,10,30,0,34455,"HB-L","Draw",6,1,1,0,0,0,6
9473,2018,10,6,11,1,314,1,10,91,0,10784,"HB","Outside Zone",8,1,1,0,0,0,6
9473,2018,10,6,11,1,275,2,9,90,0,11874,"HB-R","Outside Zone",7,5,2,0,0,0,6
9473,2018,10,6,11,1,222,1,10,80,0,11874,"HB-R","Power",7,2,2,0,0,0,6
9473,2018,10,11,6,1,38,1,10,75,0,5863,"HB","Man",7,0,1,0,0,0,6
9473,2018,10,11,6,2,862,3,1,66,0,6515,"HB","FB Run",9,0,0,0,0,0,6
9473,2018,10,6,11,2,800,1,10,71,0,11874,"HB-L","Counter",7,4,2,0,0,0,6
9473,2018,10,11,6,2,642,2,10,81,0,34455,"HB","Outside Zone",7,3,0,0,0,0,6
9473,2018,10,6,11,2,557,1,1,1,1,10784,"HB-R","Power",8,0,0,0,0,0,6
9473,2018,10,6,11,2,498,2,4,4,0,11757,"QB","Draw",6,4,1,1,0,0,6
9473,2018,10,11,6,2,458,1,10,63,0,34455,"HB","Outside Zone",8,1,2,0,0,0,6
9473,2018,10,11,6,2,427,2,9,62,0,5863,"FB-R","Outside Zone",6,-3,0,0,0,0,6
9473,2018,10,11,6,2,314,1,10,38,0,34455,"HB-L","Inside Zone",7,9,5,0,0,0,6
9473,2018,10,11,6,2,279,2,1,29,0,5863,"HB","Outside Zone",6,2,2,0,0,1,6
9473,2018,10,11,6,2,209,2,1,18,0,34455,"HB-R","Counter",6,1,4,0,0,1,6
9473,2018,10,11,6,2,173,1,10,17,0,34455,"HB-L","Draw",6,6,4,0,0,0,6
9473,2018,10,11,6,2,136,2,4,11,0,34455,"HB-R","Power",7,0,3,0,0,0,6
9473,2018,10,11,6,2,116,1,1,1,0,5863,"HB","Man",11,0,0,0,0,0,6
9473,2018,10,11,6,2,110,2,1,1,0,5863,"HB","Outside Zone",11,0,0,0,0,0,6
9473,2018,10,11,6,2,68,3,1,1,0,34455,"HB-L","Inside Zone",7,1,0,1,0,0,6
9473,2018,10,6,11,2,53,2,9,89,0,11874,"HB-R","Power",7,1,1,0,0,0,6
9473,2018,10,6,11,2,9,3,8,88,0,11874,"HB-L","Power",6,-2,0,0,0,0,6
9473,2018,10,11,6,3,855,1,10,38,0,34455,"HB-R","Inside Zone",6,4,3,0,0,0,6
9473,2018,10,6,11,3,720,2,8,24,0,10784,"HB","Inside Zone",6,1,1,0,0,0,6
9473,2018,10,11,6,3,669,1,10,69,0,34455,"HB","Outside Zone",8,5,2,0,1,1,6
9473,2018,10,6,11,3,618,2,6,17,0,45675,"HB-R","Outside Zone",7,0,2,0,0,0,6
9473,2018,10,11,6,3,450,1,10,65,1,34455,"HB","Inside Zone",7,4,7,0,0,1,6
9473,2018,10,6,11,3,348,1,10,45,0,10784,"HB-R","Trap",6,2,2,0,0,0,6
9473,2018,10,11,6,3,287,1,10,92,0,5863,"HB","Man",7,5,2,0,0,0,6
9473,2018,10,11,6,3,28,1,10,55,0,34455,"HB-R","Man",6,4,3,0,0,0,6
9473,2018,10,6,11,4,733,1,10,97,0,10784,"HB-R","Power",6,5,2,0,0,0,6
9473,2018,10,6,11,4,439,1,10,78,0,10784,"HB","Outside Zone",8,-2,0,0,0,0,6
9473,2018,10,6,11,4,303,1,10,64,0,10784,"HB-R","Inside Zone",6,2,2,0,0,0,6
9473,2018,10,6,11,4,258,2,8,62,0,10784,"HB","Inside Zone",7,3,2,0,0,0,6
9473,2018,10,6,11,4,201,1,10,59,0,10784,"HB-R","Power",7,-2,0,0,0,0,6
9473,2018,10,6,11,4,156,2,12,61,0,10784,"HB","Man",8,1,1,0,0,0,6
9473,2018,10,6,11,4,120,3,11,60,0,10784,"HB-R","Inside Zone",7,1,1,0,0,0,6
9473,2018,10,11,6,4,2,1,10,57,0,9761,"HB-R","Inside Zone",4,12,3,0,0,0,6
9484,2018,10,24,9,1,860,2,9,74,0,45662,"HB","Pull Lead",6,0,1,0,0,0,9
9484,2018,10,9,24,1,719,2,10,91,0,10638,"HB","Man",9,1,2,0,0,0,9
9484,2018,10,9,24,1,645,1,10,38,0,10638,"HB","Inside Zone",8,2,2,0,0,0,9
9484,2018,10,9,24,1,566,1,10,23,0,10638,"HB","Outside Zone",9,1,2,0,0,0,9
9484,2018,10,9,24,1,470,2,10,10,0,10638,"HB-L","Inside Zone",8,3,2,0,0,0,9
9484,2018,10,24,9,1,419,1,10,75,0,12253,"HB-L","Trap",7,5,2,0,0,0,9
9484,2018,10,9,24,1,127,2,3,74,0,10638,"HB","Inside Zone",8,5,3,0,0,0,9
9484,2018,10,9,24,1,79,2,10,69,1,10638,"HB","Pull Lead",7,11,7,0,0,0,9
9484,2018,10,24,9,2,888,1,10,74,0,45662,"HB","Trap",7,29,12,0,0,1,9
9484,2018,10,24,9,2,856,1,10,45,0,45662,"HB-L","Pull Lead",6,5,3,0,0,0,9
9484,2018,10,24,9,2,760,2,2,21,0,10787,"HB-R","Trap",7,1,1,0,0,0,9
9484,2018,10,24,9,2,714,4,1,20,0,45662,"HB","Man",7,-3,0,0,0,0,9
9484,2018,10,9,24,2,675,2,4,71,0,10638,"HB","Man",8,2,1,0,0,0,9
9484,2018,10,9,24,2,623,4,2,69,0,8396,"PPL","Trick",0,3,2,0,0,0,9
9484,2018,10,9,24,2,491,2,6,49,1,10638,"HB","Pull Lead",8,1,2,0,0,0,9
9484,2018,10,9,24,2,378,2,10,40,0,10638,"HB-L","Inside Zone",7,32,19,0,0,1,9
9484,2018,10,9,24,2,309,2,4,4,0,10769,"QB","Draw",7,0,2,0,0,0,9
9484,2018,10,24,9,2,216,1,10,73,0,12253,"HB-L","Power",7,0,2,0,0,0,9
9484,2018,10,9,24,2,65,2,23,73,0,10638,"HB-L","Draw",6,8,1,0,0,0,9
9484,2018,10,9,24,2,21,1,1,1,0,10769,"QB","Sneak",8,1,1,1,0,0,9
9484,2018,10,9,24,3,856,2,19,84,0,10769,"QB","Inside Zone",7,3,4,0,0,0,9
9484,2018,10,24,9,3,770,2,10,55,0,12253,"HB-L","Draw",7,11,4,0,0,0,9
9484,2018,10,24,9,3,649,1,10,11,0,12253,"HB-L","Outside Zone",7,-3,0,0,0,0,9
9484,2018,10,9,24,3,576,1,10,75,0,10638,"HB","Outside Zone",7,15,16,0,0,0,9
9484,2018,10,9,24,3,539,1,10,60,0,10638,"HB","Inside Zone",8,35,32,0,1,1,9
9484,2018,10,9,24,3,518,1,10,25,0,9996,"HB","Inside Zone",7,2,2,0,0,0,9
9484,2018,10,24,9,3,459,1,10,68,0,10787,"HB-R","Pull Lead",7,3,2,0,0,0,9
9484,2018,10,24,9,3,255,1,10,26,0,45662,"HB-R","Inside Zone",7,5,4,0,0,0,9
9484,2018,10,24,9,3,181,3,1,17,0,10636,"QB","Sneak",9,2,2,0,0,0,9
9484,2018,10,9,24,3,85,2,6,71,0,10638,"HB-R","Inside Zone",8,4,2,0,0,0,9
9484,2018,10,9,24,3,47,3,2,67,0,10638,"HB-L","Outside Zone",6,13,7,0,0,1,9
9484,2018,10,9,24,4,864,2,4,48,0,10638,"HB","Outside Zone",7,18,18,0,0,2,9
9484,2018,10,9,24,4,782,1,10,15,0,9996,"HB","Inside Zone",8,6,5,0,0,0,9
9484,2018,10,9,24,4,743,2,4,9,0,10638,"HB-L","Inside Zone",7,2,2,0,0,0,9
9484,2018,10,24,9,4,694,1,10,74,0,45662,"HB-R","Trap",7,5,4,0,0,0,9
9484,2018,10,24,9,4,610,1,10,59,0,12253,"HB-L","Draw",7,0,1,0,0,0,9
9484,2018,10,24,9,4,530,1,8,8,0,45662,"HB-R","Trap",8,6,3,0,0,0,9
9484,2018,10,9,24,4,375,1,10,34,0,10638,"HB","Outside Zone",7,2,2,0,0,0,9
9484,2018,10,9,24,4,282,1,9,9,0,10638,"HB","Inside Zone",7,7,2,0,0,0,9
9484,2018,10,9,24,4,242,2,2,2,0,10638,"HB-L","Inside Zone",7,1,2,0,0,0,9
9484,2018,10,9,24,4,202,3,1,1,0,10638,"HB","Pull Lead",11,1,0,1,0,0,9
9484,2018,10,9,24,4,69,1,10,71,0,10638,"HB","Pull Lead",8,-1,2,0,0,0,9
9484,2018,10,9,24,4,59,3,15,76,0,10769,"QB","Draw",6,-1,1,0,0,0,9
9501,2018,12,20,2,1,900,1,10,75,0,11822,"HB","Power",9,18,13,0,0,0,20
9501,2018,12,20,2,1,827,2,1,48,0,11822,"HB","Outside Zone",7,9,3,0,0,0,20
9501,2018,12,20,2,1,758,2,5,34,0,6180,"HB","Outside Zone",8,-2,0,0,0,0,20
9501,2018,12,2,20,1,671,1,10,75,0,9506,"HB","Outside Zone",8,-1,1,0,0,0,20
9501,2018,12,2,20,1,591,2,10,63,0,9506,"HB","Outside Zone",8,0,1,0,0,0,20
9501,2018,12,2,20,1,478,1,10,11,0,9506,"HB-R","Pull Lead",7,-5,1,0,0,0,20
9501,2018,12,2,20,1,252,1,10,11,0,9506,"HB","Inside Zone",7,4,0,0,0,0,20
9501,2018,12,20,2,1,155,1,10,75,0,11822,"HB","Man",8,13,3,0,0,0,20
9501,2018,12,20,2,1,121,1,10,62,0,6180,"HB","Outside Zone",7,2,3,0,0,0,20
9501,2018,12,20,2,1,77,2,8,60,0,6180,"HB","Pull Lead",8,12,2,0,0,0,20
9501,2018,12,20,2,1,41,1,10,48,0,6180,"HB","Inside Zone",9,5,2,0,0,0,20
9501,2018,12,20,2,2,805,2,10,37,1,11822,"HB-L","Draw",7,6,3,0,0,0,20
9501,2018,12,20,2,2,697,1,10,25,0,6180,"HB","Trap",7,9,7,0,0,1,20
9501,2018,12,20,2,2,670,2,1,16,0,11822,"HB","Pull Lead",9,4,0,0,0,0,20
9501,2018,12,20,2,2,636,1,10,12,0,11822,"HB","Man",7,5,2,0,0,1,20
9501,2018,12,20,2,2,596,2,5,7,0,6180,"HB","Outside Zone",7,3,2,0,0,0,20
9501,2018,12,2,20,2,549,1,10,75,0,6158,"RWR","Trick",7,1,0,0,0,0,20
9501,2018,12,20,2,2,450,1,10,58,0,11822,"SLWR","Trick",7,5,0,0,0,0,20
9501,2018,12,20,2,2,372,1,10,47,0,6180,"HB-L","Inside Zone",8,5,3,0,0,0,20
9501,2018,12,20,2,2,324,1,10,26,0,11822,"HB","Trick",7,2,4,0,0,1,20
9501,2018,12,20,2,2,280,2,8,24,0,6180,"HB","Draw",7,4,5,0,0,1,20
9501,2018,12,20,2,2,245,3,4,20,0,11822,"HB-R","Outside Zone",6,8,2,0,0,0,20
9501,2018,12,2,20,2,164,1,10,55,0,9506,"HB-L","Inside Zone",8,3,1,0,0,0,20
9501,2018,12,2,20,2,127,2,7,52,0,9506,"HB","Outside Zone",7,3,2,0,0,0,20
9501,2018,12,20,2,2,17,1,10,87,0,802,"QB","Undefined",10,-1,0,0,0,0,20
9501,2018,12,2,20,3,892,1,10,60,0,9506,"HB","Inside Zone",9,-2,1,0,0,0,20
9501,2018,12,2,20,3,630,2,4,85,0,45932,"HB","Pull Lead",9,3,6,0,0,1,20
9501,2018,12,2,20,3,583,3,1,82,0,45932,"HB","Inside Zone",9,0,0,0,0,0,20
9501,2018,12,20,2,3,557,1,10,70,0,11822,"HB","Pull Lead",7,2,1,0,0,0,20
9501,2018,12,20,2,3,523,2,8,68,0,11822,"HB","Man",7,9,2,0,0,0,20
9501,2018,12,20,2,3,444,1,10,39,0,11822,"HB","Man",8,9,10,0,0,2,20
9501,2018,12,20,2,3,401,2,1,30,0,6180,"HB","Man",9,5,3,0,0,0,20
9501,2018,12,2,20,3,283,1,10,61,0,9506,"HB","Man",7,4,0,0,0,0,20
9501,2018,12,2,20,3,169,2,10,49,0,45932,"HB","Inside Zone",7,-3,0,0,0,0,20
9501,2018,12,2,20,3,71,3,2,2,0,45932,"HB","Inside Zone",9,0,0,0,0,0,20
9501,2018,12,20,2,3,16,1,10,63,0,11822,"HB","Man",7,2,2,0,0,0,20
9501,2018,12,2,20,4,791,3,1,81,0,7084,"QB","Inside Zone",8,3,3,0,0,0,20
9501,2018,12,20,2,4,747,1,10,22,0,6180,"HB","Power",8,5,1,0,0,0,20
9501,2018,12,20,2,4,708,2,5,17,0,12112,"QB","Inside Zone",8,8,8,0,0,1,20
9501,2018,12,20,2,4,615,2,4,4,0,11822,"HB-R","Power",7,-1,0,0,0,0,20
9501,2018,12,20,2,4,239,1,10,98,0,11822,"HB","Man",7,4,2,0,0,0,20
9501,2018,12,20,2,4,235,2,6,94,0,6180,"HB","Outside Zone",7,4,3,0,0,0,20
9501,2018,12,20,2,4,110,1,10,48,0,802,"QB","Undefined",11,-1,0,0,0,0,20
9501,2018,12,20,2,4,72,2,11,49,0,802,"QB","Undefined",11,-1,0,0,0,0,20
9501,2018,12,20,2,4,38,3,12,50,0,802,"QB","Undefined",10,-1,0,0,0,0,20
9517,2018,13,26,11,1,900,1,10,75,0,9443,"HB","Outside Zone",7,2,0,0,0,0,26
9517,2018,13,26,11,1,817,1,10,54,0,9443,"HB","Outside Zone",8,-1,0,0,0,0,26
9517,2018,13,11,26,1,716,1,10,96,0,5863,"HB-R","Inside Zone",8,9,8,0,0,0,26
9517,2018,13,11,26,1,679,2,1,87,0,5863,"HB","Inside Zone",8,2,2,0,0,0,26
9517,2018,13,11,26,1,581,1,10,75,0,5863,"HB","Counter",9,0,1,0,0,0,26
9517,2018,13,11,26,1,537,2,10,75,0,5863,"HB","Inside Zone",6,-1,0,0,0,0,26
9517,2018,13,26,11,1,477,1,10,80,0,9443,"HB","Outside Zone",6,1,3,0,0,0,26
9517,2018,13,26,11,1,370,2,10,46,0,9443,"HB","Outside Zone",6,15,15,0,0,1,26
9517,2018,13,26,11,1,293,1,10,12,0,9443,"HB","Outside Zone",6,1,2,0,0,0,26
9517,2018,13,11,26,1,197,1,10,75,0,7980,"HB-R","Pull Lead",8,11,1,0,0,0,26
9517,2018,13,11,26,2,863,1,10,15,0,9761,"HB","Pull Lead",9,7,3,0,0,0,26
9517,2018,13,11,26,2,825,2,3,8,0,5863,"HB","Inside Zone",10,1,1,0,0,0,26
9517,2018,13,26,11,2,738,1,10,74,0,9902,"HB","Outside Zone",8,7,5,0,0,2,26
9517,2018,13,26,11,2,690,2,3,67,0,9902,"HB","Outside Zone",6,1,0,0,0,0,26
9517,2018,13,26,11,2,644,3,2,66,0,9443,"HB","Outside Zone",8,3,2,0,0,0,26
9517,2018,13,11,26,2,607,1,10,75,0,5863,"HB","Inside Zone",8,0,1,0,0,0,26
9517,2018,13,11,26,2,568,2,10,75,0,4924,"QB","Inside Zone",7,2,2,0,0,0,26
9517,2018,13,26,11,2,517,1,10,71,0,9443,"HB","Trap",6,9,2,0,0,0,26
9517,2018,13,26,11,2,493,2,1,62,0,9443,"HB","Man",6,3,1,0,0,0,26
9517,2018,13,26,11,2,420,2,7,51,0,7822,"TE-iR","Power",6,9,2,0,0,0,26
9517,2018,13,26,11,2,353,1,10,47,0,9443,"HB","Power",5,5,2,0,0,1,26
9517,2018,13,26,11,2,312,2,5,42,0,9443,"HB","Outside Zone",7,3,3,0,0,0,26
9517,2018,13,26,11,2,232,1,10,32,0,9443,"HB","Trap",6,21,15,0,0,1,26
9517,2018,13,26,11,2,191,1,10,11,0,9443,"HB","Trap",7,3,2,0,0,0,26
9517,2018,13,11,26,2,149,1,10,75,0,7980,"HB-R","Pull Lead",8,6,1,0,0,0,26
9517,2018,13,11,26,2,120,2,4,69,0,7980,"HB-L","Draw",6,-3,1,0,0,0,26
9517,2018,13,26,11,2,11,1,10,92,0,10635,"QB","Undefined",9,-1,0,0,0,0,26
9517,2018,13,11,26,3,900,1,10,75,0,5863,"HB-R","Inside Zone",8,3,1,0,0,0,26
9517,2018,13,11,26,3,774,1,10,32,1,5863,"HB","Trap",7,2,0,0,0,0,26
9517,2018,13,11,26,3,704,1,10,20,0,7980,"HB","Inside Zone",9,3,0,0,0,0,26
9517,2018,13,11,26,3,668,2,7,17,0,5863,"HB-R","Power",7,2,2,0,0,0,26
9517,2018,13,11,26,3,596,1,9,9,1,9761,"HB","Pull Lead",9,0,2,0,0,1,26
9517,2018,13,11,26,3,572,1,4,4,0,5863,"HB","Pull Lead",9,-5,0,0,0,0,26
9517,2018,13,11,26,3,521,3,19,19,0,7980,"HB-L","Draw",6,8,2,0,0,0,26
9517,2018,13,26,11,3,476,1,10,38,0,9443,"HB","Trap",6,3,2,0,0,0,26
9517,2018,13,26,11,3,396,3,2,30,0,9443,"HB","Inside Zone",8,0,1,0,0,0,26
9517,2018,13,11,26,3,346,1,10,75,0,5863,"HB","Trap",8,5,4,0,0,0,26
9517,2018,13,11,26,3,309,2,5,70,0,5863,"HB","Inside Zone",7,8,3,0,0,0,26
9517,2018,13,26,11,3,176,1,10,79,0,9443,"HB","Pull Lead",6,0,0,0,0,0,26
9517,2018,13,26,11,3,92,1,10,63,0,9443,"HB","Outside Zone",6,2,1,0,0,0,26
9517,2018,13,26,11,3,3,2,10,52,0,9443,"HB","Outside Zone",5,3,2,0,0,0,26
9517,2018,13,11,26,4,764,1,10,80,0,5863,"HB-L","Inside Zone",7,24,0,0,0,0,26
9517,2018,13,11,26,4,728,1,10,56,0,5863,"HB-L","Power",7,3,6,0,0,1,26
9517,2018,13,11,26,4,588,1,10,69,0,5863,"HB-R","Inside Zone",7,4,1,0,0,0,26
9517,2018,13,11,26,4,549,2,6,65,0,5863,"HB","Man",7,7,3,0,0,0,26
9517,2018,13,26,11,4,456,2,2,16,0,9443,"HB","Outside Zone",7,3,3,0,0,0,26
9517,2018,13,26,11,4,418,1,10,13,0,9443,"HB","Outside Zone",7,13,0,1,0,0,26
9517,2018,13,11,26,4,413,1,10,75,0,7980,"HB-R","Pull Lead",8,1,5,0,0,1,26
9517,2018,13,11,26,4,321,1,10,25,0,7980,"HB-L","Inside Zone",5,7,3,0,0,1,26
9517,2018,13,11,26,4,262,1,10,15,0,5863,"HB-R","Inside Zone",7,-1,1,0,0,0,26
9517,2018,13,11,26,4,220,2,11,16,0,7980,"HB-R","Power",8,-1,1,0,0,0,26
9517,2018,13,26,11,4,173,1,10,45,0,7822,"TE-iR","Power",8,2,2,0,0,0,26
9517,2018,13,26,11,4,169,2,8,43,0,9443,"HB","Power",7,5,2,0,0,0,26
9517,2018,13,26,11,4,165,3,3,38,0,9443,"HB","Outside Zone",9,36,23,0,0,1,26
9517,2018,13,26,11,4,152,1,2,2,0,9443,"HB","Inside Zone",9,0,0,0,0,0,26
9517,2018,13,26,11,4,120,2,2,2,0,9443,"HB","Power",8,2,1,1,0,0,26
9517,2018,13,26,11,4,12,1,10,80,0,10635,"QB","Undefined",10,-1,0,0,0,0,26
9529,2018,13,24,32,1,865,1,10,64,0,45662,"HB-L","Man",7,5,2,0,0,0,24
9529,2018,13,24,32,1,838,2,5,59,0,45662,"HB-R","Outside Zone",6,1,2,0,0,0,24
9529,2018,13,24,32,1,672,2,4,32,0,45662,"HB","Inside Zone",7,11,10,0,0,1,24
9529,2018,13,24,32,1,639,1,10,21,0,45662,"HB","Inside Zone",8,8,2,0,0,0,24
9529,2018,13,24,32,1,593,2,2,13,0,12253,"HB","Man",7,1,-2,0,1,0,24
9529,2018,13,24,32,1,548,3,1,12,0,12253,"HB","Man",7,3,3,0,0,0,24
9529,2018,13,24,32,1,505,1,9,9,0,45662,"HB","Trap",7,3,3,0,0,0,24
9529,2018,13,32,24,1,447,1,20,85,0,3623,"HB","Outside Zone",8,-2,1,0,0,0,24
9529,2018,13,32,24,1,409,2,22,87,0,7936,"HB-R","Draw",6,7,7,0,0,1,24
9529,2018,13,24,32,1,315,1,10,84,0,45662,"HB","Outside Zone",8,6,4,0,0,0,24
9529,2018,13,24,32,1,274,3,4,78,0,2347,"HB-L","Power",6,0,1,0,0,0,24
9529,2018,13,32,24,1,198,1,10,39,0,7936,"HB","Pull Lead",7,0,0,0,0,0,24
9529,2018,13,32,24,1,131,1,10,27,0,3623,"HB","Inside Zone",8,6,4,0,0,1,24
9529,2018,13,32,24,1,104,1,10,16,0,3623,"HB-L","Outside Zone",7,1,0,0,0,0,24
9529,2018,13,24,32,2,781,2,10,75,0,45662,"HB","Man",7,4,3,0,0,0,24
9529,2018,13,24,32,2,662,1,10,46,0,2347,"HB-L","Inside Zone",8,3,4,0,0,1,24
9529,2018,13,32,24,2,576,1,10,90,0,3623,"HB","Man",7,90,83,1,0,1,24
9529,2018,13,24,32,2,553,2,10,78,0,45662,"HB","Inside Zone",8,1,2,0,0,0,24
9529,2018,13,24,32,2,431,1,10,22,0,12253,"HB","Outside Zone",8,3,4,0,0,0,24
9529,2018,13,24,32,2,354,2,2,2,0,45662,"HB-R","Power",8,-1,0,0,0,0,24
9529,2018,13,24,32,2,248,4,1,1,0,45662,"HB","Man",9,-2,0,0,0,0,24
9529,2018,13,32,24,2,243,1,10,97,0,3623,"HB","Inside Zone",8,-2,1,0,0,0,24
9529,2018,13,24,32,2,114,1,10,14,0,2347,"HB-L","Draw",7,14,4,1,0,1,24
9529,2018,13,24,32,2,15,1,10,75,0,10636,"QB","Undefined",6,-1,0,0,0,0,24
9529,2018,13,32,24,3,900,1,10,75,0,3623,"HB","Inside Zone",8,3,2,0,0,0,24
9529,2018,13,32,24,3,860,2,7,72,0,3623,"HB-L","Pull Lead",7,-4,0,0,0,2,24
9529,2018,13,24,32,3,759,2,5,70,0,12253,"HB-R","Outside Zone",7,9,3,0,0,0,24
9529,2018,13,24,32,3,646,1,10,38,0,45662,"HB","Trap",7,-4,0,0,0,0,24
9529,2018,13,32,24,3,482,2,3,55,0,3623,"HB","Man",7,3,3,0,0,0,24
9529,2018,13,32,24,3,440,1,10,52,0,9538,"RWR","Trick",7,-5,0,0,0,0,24
